Serial,Code,Product Name (Arabic),Product Name (english),Description (Arabic),Description (English),Category (Arabic),Category (English),Net Cost Value,Cost Price,Net,Case Net,In Stock
335,6.25351E+12,شتله زعتر بري ميداليه 25جم,Medal Wild Thyme Seedling 25g,"شتله زعتر بري ميداليه 25جم من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",شتله زعتر بري ميداليه 25جم is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,12,12,0
336,6.25351E+12,شتله بابونج ميداليه 25جم,Medal Chamomile Seedling 25g,"شتله بابونج ميداليه 25جم من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",شتله Chamomile ميداليه 25جم is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,11,11,0
337,6.25351E+12,شتله زنجبيل ميداليه 50جم,Medal Ginger Seedling 50g,"شتله زنجبيل ميداليه 50جم من التوابل الفاخرة، يضيف نكهة مميزة للأطعمة ويتميز بفوائده الصحية المتعددة.",شتله Ginger ميداليه 50جم is a premium spice that adds distinctive flavor to foods and has multiple health benefits.,التوابل,Spices,0,0,12,12,0
338,6.25351E+12,شتله يانسون ميداليه 50جم,Medal Anise Seedling 50g,"شتله يانسون ميداليه 50جم من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",شتله يانسون ميداليه 50جم is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,12,12,0
339,6.25351E+12,شتله رمان وتوت ميداليه 50جم,Medal Pomegranate and Berry Seedling 50g,"شتله رمان وتوت ميداليه 50جم من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",شتله رمان وتوت ميداليه 50جم is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,12,12,0
340,6.25302E+12,شتله شاي اخضر تفاحتين ميداليه 50جم,Medal Green Tea Two Apples Seedling 50g,"شتله شاي اخضر تفاحتين ميداليه 50جم مشروب طبيعي منعش ولذيذ، يحضر بطريقة تقليدية ويتميز بفوائده الصحية.","شتله شاي اخضر تفاحتين ميداليه 50جم is a refreshing and delicious natural beverage, prepared traditionally with health benefits.",المشروبات,Beverages,0,0,12,12,0
341,6.25302E+12,شتله فاكهة الغابه ميداليه 50جم,Medal Forest Fruit Seedling 50g,"شتله فاكهة الغابه ميداليه 50جم من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",شتله فاكهة الغابه ميداليه 50جم is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,12,12,0
342,6.25302E+12,شتله يانسون وشومر ميداليه 50جم,Medal Anise and Fennel Seedling 50g,"شتله يانسون وشومر ميداليه 50جم من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",شتله يانسون وشومر ميداليه 50جم is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,12,12,0
343,6.25351E+12,شتله قرفه ميداليه 50جم,Medal Cinnamon Seedling 50g,"شتله قرفه ميداليه 50جم من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",شتله قرفه ميداليه 50جم is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,12,12,0
344,8.46628E+11,ماء المرقدوش الجسر565مل,Al Jisr Marjoram Water 565ml,"ماء المرقدوش الجسر565مل من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",ماء المرقدوش الجسر565مل is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,11,11,0
345,1.758E+12,ماء اللقاح النخله الجميله الجسر,Al Jisr Beautiful Palm Pollen Water,"ماء اللقاح النخله الجميله الجسر من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",ماء اللقاح النخله الجميله الجسر is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,6,6,0
346,1.23457E+11,ماء الزموته الجسر 565مل,Al Jisr Zamota Water 565ml,"ماء الزموته الجسر 565مل من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",ماء الزموته الجسر 565مل is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,5,5,0
347,8.17112E+12,ماء اللبان الجسر 565مل,Al Jisr Frankincense Water 565ml,"ماء اللبان الجسر 565مل من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",ماء اللبان الجسر 565مل is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,6,6,0
348,6.76206E+12,ماء الورد الجسر 565مل,Al Jisr Rose Water 565ml,"ماء الورد الجسر 565مل من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",ماء الورد الجسر 565مل is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,5,5,0
349,9.80648E+11,ماء اللقاح المركز الجسر 565مل,Al Jisr Concentrated Pollen Water 565ml,"ماء اللقاح المركز الجسر 565مل من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",ماء اللقاح المركز الجسر 565مل is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,6,6,0
350,6.76206E+12,ماء المرقدوش قطاره الجسر 30مل,Al Jisr Marjoram Water Dropper 30ml,"ماء المرقدوش قطاره الجسر 30مل من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",ماء المرقدوش قطاره الجسر 30مل is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,24,24,0
351,6.76206E+12,ماء اللبان قطاره الجسر 30مل,Al Jisr Frankincense Water Dropper 30ml,"ماء اللبان قطاره الجسر 30مل من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",ماء اللبان قطاره الجسر 30مل is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,24,24,0
352,1.23457E+12,ماء النعناع الجسر 565مل,Al Jisr Mint Water 565ml,"ماء النعناع الجسر 565مل من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",ماء النعناع الجسر 565مل is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,6,6,0
353,6.0175E+12,ماء الزعتر الجسر 565مل,Al Jisr Thyme Water 565ml,"ماء الزعتر الجسر 565مل من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",ماء الزعتر الجسر 565مل is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,6,6,0
354,1.23457E+11,ماء الزيتون الجسر 565مل,Al Jisr Olive Water 565ml,"ماء الزيتون الجسر 565مل زيت طبيعي نقي 100%، يستخدم للعناية بالبشرة والشعر وله خصائص علاجية وتجميلية.",ماء الزيتون الجسر 565مل is a 100% pure natural oil used for skin and hair care with therapeutic and cosmetic properties.,الزيوت الطبيعية,Natural Oils,0,0,6,6,0
355,6.084E+12,ماء البابونج الجسر 565مل,Al Jisr Chamomile Water 565ml,"ماء البابونج الجسر 565مل من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",ماء البابونج الجسر 565مل is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,6,6,0
356,6.084E+12,ماء اليانسون الجسر 565مل,Al Jisr Anise Water 565ml,"ماء اليانسون الجسر 565مل من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",ماء اليانسون الجسر 565مل is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,6,6,0
